ticker,symbol,updated_date,price,market_cap_cr,eps,book_value,pe,pb,roe,roce,dividend_yield,debt_to_equity,sales_cr,profit_growth_3yr,sales_growth_3yr,promoter_holding,pledged_pct,error
MUNJALSHOW.NS,MUNJALSHOW,2026-09-01T05:03:08.098623,130.97,523.8145024,6.21,169.528,21.090178,0.7725568,,,,,,,,65.02,,
MURUDCERA.NS,MURUDCERA,2026-09-01T05:03:09.217167,30.5,184.66304,1.63,72.015,18.711657,0.4235229,,,,,,,,63.26,,
MUTHOOTCAP.NS,MUTHOOTCAP,2026-09-01T05:03:10.344358,246.22,404.9711616,14.57,407.613,16.899109,0.6040533,,,,,,,,74.93,,
MUTHOOTFIN.NS,MUTHOOTFIN,2026-09-01T05:03:11.507156,2946.1,118276.6333952,283.22,1011.32,10.402162,2.9131236,13.0,,,,,,,73.71,,
MUTHOOTMF.NS,MUTHOOTMF,2026-09-01T05:03:12.710132,199.57,3348.119552,14.62,170.136,13.650479,1.1730028,,,,,,,,55.47,,
MVELECTRO.NS,MVELECTRO,2026-09-01T05:03:13.857558,741.1,2021.922816,,30.583,,24.232416,,,,,,,,57.68,,
MVGJL.NS,MVGJL,2026-09-01T05:03:15.067460,162.9,795.7247488,24.96,170.46,6.5264425,0.9556493,,,,,,,,74.28,,
MWL.NS,MWL,2026-09-01T05:03:16.174035,37.45,1112.290304,1.75,10.09,21.4,3.7115958,,,,,,,,,,
NACLIND.NS,NACLIND,2026-09-01T05:03:17.008675,170.45,3992.6775808,0.5,29.162,340.9,5.844935,,11.0,,,,,,74.7,,
NAGREEKCAP.NS,NAGREEKCAP,2026-09-01T05:03:18.182261,22.7,28.6367328,5.36,22.622,4.2350745,1.003448,,,,,,,,53.22,,
NAGREEKEXP.NS,NAGREEKEXP,2026-09-01T05:03:19.309924,22.0,68.748352,1.02,51.926,21.568628,0.42367986,,,,,,,,52.63,,
NAHARCAP.NS,NAHARCAP,2026-09-01T05:03:20.421228,255.0,427.0272512,70.38,959.646,3.6231885,0.265723,,,,,,,,70.42,,
NAHARINDUS.NS,NAHARINDUS,2026-09-01T05:03:21.582146,138.24,597.2739584,16.71,241.421,8.272891,0.57260966,,,,,,,,68.56,,
NAHARPOLY.NS,NAHARPOLY,2026-09-01T05:03:22.750808,244.6,601.4222848,29.39,352.696,8.322559,0.69351506,,,,,,,,70.16,,
NAHARSPING.NS,NAHARSPING,2026-09-01T05:03:24.222911,302.95,1092.5984768,21.86,416.496,13.858646,0.72737795,,,,,,,,64.83,,
NAM-INDIA.NS,NAM-INDIA,2026-09-01T05:03:25.422890,1197.9,76639.4368,25.2,73.014,47.535713,16.406443,,30.0,,,,,,85.75,,
NARMADA.NS,NARMADA,2026-09-01T05:03:26.599516,13.86,105.1596992,0.47,7.821,29.48936,1.7721518,,,,,,,,68.91,,
NATCAPSUQ.NS,NATCAPSUQ,2026-09-01T05:03:27.716225,196.86,204.953984,,213.395,,0.92251456,,,,,,,,52.17,,
NATCOPHARM.NS,NATCOPHARM,2026-09-01T05:03:29.048462,841.3,15343.6291072,63.86,514.922,13.17413,1.6338397,,17.0,,,,,,48.82,,
NATHBIOGEN.NS,NATHBIOGEN,2026-09-01T05:03:30.304105,156.0,296.874624,23.08,304.355,6.759099,0.51255935,,,,,,,,51.23,,
NATIONALUM.NS,NATIONALUM,2026-09-01T05:03:31.488958,375.45,68956.3435008,36.77,117.649,10.21077,3.1912725,,,,,,,,74.58,,
NATIONSTD.NS,NATIONSTD,2026-09-01T05:03:32.795063,113.63,227.2600064,5.61,140.622,20.254902,0.80805284,,,,,,,,73.94,,
NAUKRI.NS,NAUKRI,2026-09-01T05:03:33.892453,1359.1,88034.01728,24.64,585.316,55.15828,2.3219936,,2.0,,,,,,42.43,,
NAVA.NS,NAVA,2026-09-01T05:03:35.123567,562.55,15937.7506304,26.77,309.02,21.014194,1.8204323,,7.0,,,,,,44.39,,
NAVINFLUOR.NS,NAVINFLUOR,2026-09-01T05:03:36.310446,8656.5,44414.8678656,154.17,775.549,56.149055,11.161771,,11.0,,,,,,38.68,,
NAVKARCORP.NS,NAVKARCORP,2026-09-01T05:03:37.561854,96.55,1453.2627456,2.66,130.08,36.296993,0.74223554,,,,,,,,72.86,,
NAVKARURB.NS,NAVKARURB,2026-09-01T05:03:38.733305,0.93,104.3544064,0.03,0.614,31.0,1.514658,,,,,,,,39.94,,
NAVNETEDUL.NS,NAVNETEDUL,2026-09-01T05:03:39.941902,134.41,2973.3265408,15.28,92.965,8.796467,1.4458131,,30.0,,,,,,61.78,,
NAZARA.NS,NAZARA,2026-09-01T05:03:41.168556,375.1,14429.9491328,23.55,79.198,15.927814,4.736231,,,,,,,,20.7,,
NBCC.NS,NBCC,2026-09-01T05:03:42.334440,85.76,23155.2008192,2.75,11.125,31.185455,7.708764,,35.0,,,,,,75.0,,
NBIFIN.NS,NBIFIN,2026-09-01T05:03:43.523560,1950.0,576.1957376,46.93,8928.889,41.551247,0.21839224,13.0,,,,,,,60.0,,
NCC.NS,NCC,2026-09-01T05:03:44.660654,148.22,9305.9424256,11.14,125.332,13.305206,1.182619,,12.0,,,,,,19.72,,
NCLIND.NS,NCLIND,2026-09-01T05:03:45.838139,174.11,787.54816,26.39,219.719,6.597575,0.7924213,,,,,,,,49.24,,
NDGL.NS,NDGL,2026-09-01T05:03:47.071865,2770.0,276.9999872,,,,,-20.0,,,,,,,73.58,,
NDL.NS,NDL,2026-09-01T05:03:48.206690,2.92,420.9097728,,4.517,,0.64644676,,,,,,,,58.27,,
NDLVENTURE.NS,NDLVENTURE,2026-09-01T05:03:49.320980,123.06,414.3629568,0.23,19.542,535.04346,6.297206,,17.0,,,,,,70.82,,
NDRAUTO.NS,NDRAUTO,2026-09-01T05:03:50.496328,740.8,1767.1960576,27.24,150.395,27.195301,4.9256954,,,,,,,,73.2,,
NDTV.NS,NDTV,2026-09-01T05:03:51.647171,72.72,820.4613632,,11.368,,6.3969035,,2.0,,,,,,61.45,,
NEAGI.NS,NEAGI,2026-09-01T05:03:52.805295,3370.1,,590.64,5260.878,5.7058444,0.6405965,,,,,,,,66.04,,
NECCLTD.NS,NECCLTD,2026-09-01T05:03:53.962220,16.4,171.3799936,0.78,25.938,21.02564,0.63227695,,,,,,,,74.83,,
NECLIFE.NS,NECLIFE,2026-09-01T05:03:55.144042,12.49,242.6319616,,28.976,,0.43104637,,11.0,,,,,,55.8,,
NELCAST.NS,NELCAST,2026-09-01T05:03:56.301783,119.05,1038.6358272,4.72,68.578,25.22246,1.7359794,,9.0,,,,,,74.53,,
NELCO.NS,NELCO,2026-09-01T05:03:57.477922,942.7,2151.0905856,1.71,56.459,551.28656,16.697073,,5.0,,,,,,50.1,,
NEOGEN.NS,NEOGEN,2026-09-01T05:03:58.648149,2197.8,6017.9443712,13.26,309.587,165.74661,7.0991354,,27.0,,,,,,70.01,,
NEPHROPLUS.NS,NEPHROPLUS,2026-09-01T05:03:59.825938,700.45,7043.6560896,8.52,111.27,82.21244,6.295048,,,,,,,,63.85,,
NESCO.NS,NESCO,2026-09-01T05:04:01.035146,1036.6,7303.8790656,59.13,425.392,17.530863,2.4368112,,29.0,,,,,,68.17,,
NESTLEIND.NS,NESTLEIND,2026-09-01T05:04:02.258377,1453.4,280261.2174848,19.78,26.743,73.47826,54.34693,,,,,,,,62.76,,
NETWEB.NS,NETWEB,2026-09-01T05:04:03.454638,5241.5,31158.5701888,45.78,127.358,114.49323,41.15564,,,,,,,,75.04,,
NETWORK18.NS,NETWORK18,2026-09-01T05:04:04.571055,27.99,4323.0208,,32.229,,0.86847246,,-4.0,,,,,,75.0,,
NEUEON.NS,NEUEON,2026-09-01T05:04:05.739766,12.05,681.3618176,,3.89,,3.0976863,,9.0,,,,,,37.27,,
NEULANDLAB.NS,NEULANDLAB,2026-09-01T05:04:06.893425,22875.0,29348.3708416,387.52,1461.02,59.029213,15.65687,,16.0,,,,,,51.68,,
NEWGEN.NS,NEWGEN,2026-09-01T05:04:08.111123,537.5,7587.3230848,22.17,125.911,24.244474,4.2688885,,,,,,,,66.34,,
NEXTMEDIA.NS,NEXTMEDIA,2026-09-01T05:04:09.350485,4.5,30.101808,,,,,,4.0,,,,,,60.98,,
NFL.NS,NFL,2026-09-01T05:04:10.484513,70.86,3476.2387456,7.42,57.929,9.549865,1.2232215,,,,,,,,89.71,,
NGIL.NS,NGIL,2026-09-01T05:04:11.647225,40.15,71.5280256,0.96,16.755,41.822918,2.3962998,,,,,,,,73.67,,
NGLFINE.NS,NGLFINE,2026-09-01T05:04:12.808494,2709.1,1673.688576,92.84,532.918,29.180313,5.0835214,,,,,,,,74.49,,
NH.NS,NH,2026-09-01T05:04:14.027850,1941.7,39435.894784,40.38,223.4,48.085682,8.691585,,7.0,,,,,,64.85,,
NHPC.NS,NHPC,2026-09-01T05:04:15.226085,75.52,75860.0957952,2.73,41.149,27.663002,1.8352815,,9.0,,,,,,74.5,,
NIACL.NS,NIACL,2026-09-01T05:04:16.398966,189.18,31176.8612864,4.67,233.868,40.509632,0.8089178,,1.0,,,,,,85.44,,
NIBE.NS,NIBE,2026-09-01T05:04:17.633322,1358.6,2106.0708352,,239.656,,5.6689587,,,,,,,,35.18,,
NIBL.NS,NIBL,2026-09-01T05:04:18.751806,30.66,74.2911744,,,,,,,,,,,,70.28,,
NIITLTD.NS,NIITLTD,2026-09-01T05:04:19.944967,101.22,1386.6507264,0.68,77.497,148.85294,1.306115,,-8.0,,,,,,34.18,,
NIITMTS.NS,NIITMTS,2026-09-01T05:04:21.120220,224.58,3095.036928,18.25,112.246,12.305754,2.000784,,,,,,,,34.63,,
NILAINFRA.NS,NILAINFRA,2026-09-01T05:04:22.280311,6.77,266.6629888,0.63,4.756,10.746032,1.4234651,,11.0,,,,,,61.98,,
NILASPACES.NS,NILASPACES,2026-09-01T05:04:23.449227,12.68,499.4515456,0.79,4.457,16.050632,2.844963,,,,,,,,61.9,,
NILE.NS,NILE,2026-09-01T05:04:24.672949,1482.3,,161.09,1050.127,9.201689,1.4115436,,,,,,,,50.43,,
NILKAMAL.NS,NILKAMAL,2026-09-01T05:04:25.796557,2047.0,3064.828928,83.5,1057.049,24.51497,1.9365233,,,,,,,,,,
NIMBSPROJ.NS,NIMBSPROJ,2026-09-01T05:04:26.636688,173.91,335.9721472,,424.886,,0.4093098,,-3.0,,,,,,74.75,,
NINSYS.NS,NINSYS,2026-09-01T05:04:28.017982,714.65,1327.5338752,18.07,49.367,39.548977,14.47627,,,,,,,,46.62,,
NIPPOBATRY.NS,NIPPOBATRY,2026-09-01T05:04:29.185731,332.75,249.562496,,403.351,,0.82496387,,,,,,,,74.85,,
NIRAJ.NS,NIRAJ,2026-09-01T05:04:30.356045,29.62,176.8146432,3.97,44.703,7.4609575,0.6625954,,,,,,,,27.48,,
NIRAJISPAT.NS,NIRAJISPAT,2026-09-01T05:04:31.524389,390.6,23.436,25.57,,15.275714,,,,,,,,,74.59,,
NIRLON.NS,NIRLON,2026-09-01T05:04:32.634636,650.0,5857.6723968,39.59,51.98,16.418287,12.504809,,,,,,,,71.59,,
NITCO.NS,NITCO,2026-09-01T05:04:33.870987,94.57,2275.0337024,,16.05,,5.892212,,-5.0,,,,,,69.54,,
NITINSPIN.NS,NITINSPIN,2026-09-01T05:04:35.107341,628.55,3533.7080832,37.71,261.514,16.667994,2.4035041,,,,,,,,64.28,,
NITIRAJ.NS,NITIRAJ,2026-09-01T05:04:36.226063,208.6,213.8358656,2.34,80.088,89.1453,2.604635,,,,,,,,66.56,,
NITTAGELA.NS,NITTAGELA,2026-09-01T05:04:37.390785,1617.9,1468.9173504,114.44,563.106,14.137539,2.8731713,,6.0,,,,,,74.48,,
NIVABUPA.NS,NIVABUPA,2026-09-01T05:04:38.546825,80.36,14863.745024,1.06,20.877,75.811325,3.849212,,,,,,,,55.98,,
NKIND.NS,NKIND,2026-09-01T05:04:39.661023,56.89,34.19032,,,,,,,,,,,,62.73,,
NLCINDIA.NS,NLCINDIA,2026-09-01T05:04:40.927120,271.75,37681.8499584,23.76,155.242,11.437289,1.7504927,,10.0,,,,,,90.0,,
NMDC.NS,NMDC,2026-09-01T05:04:42.180830,86.34,75908.54656,8.49,38.814,10.169611,2.224455,,32.0,,,,,,74.94,,
NOCIL.NS,NOCIL,2026-09-01T05:04:43.354770,171.59,2865.9806208,3.94,106.175,43.55076,1.6161054,,19.0,,,,,,36.97,,
NOIDATOLL.NS,NOIDATOLL,2026-09-01T05:04:44.526564,4.25,79.1328768,1.53,,2.777778,,,18.0,,,,,,26.37,,
NORBTEAEXP.NS,NORBTEAEXP,2026-09-01T05:04:45.693634,67.0,104.145472,,12.107,,5.5339885,,,,,,,,48.53,,
NORTHARC.NS,NORTHARC,2026-09-01T05:04:46.807798,305.05,4931.2096256,26.83,241.104,11.369735,1.2652216,13.0,,,,,,,,,
NOVAAGRI.NS,NOVAAGRI,2026-09-01T05:04:47.952137,24.3,218.7481344,1.43,21.108,16.993008,1.1512222,,,,,,,,59.38,,
NOVARTIND.NS,NOVARTIND,2026-09-01T05:04:49.139945,1602.0,3955.4654208,39.54,331.343,40.515934,4.8348694,,,,,,,,73.4,,
NPST.NS,NPST,2026-09-01T05:04:50.247422,1693.4,3533.02528,22.11,147.936,76.589775,11.446841,,,,,,,,67.55,,
NRAIL.NS,NRAIL,2026-09-01T05:04:51.414218,498.9,849.08288,36.52,479.106,13.661007,1.0413145,,,,,,,,73.22,,
NRBBEARING.NS,NRBBEARING,2026-09-01T05:04:52.539815,461.5,4472.9778176,15.22,99.319,30.321945,4.6466436,,17.0,,,,,,54.66,,
NRL.NS,NRL,2026-09-01T05:04:53.696788,120.5,832.281344,2.48,19.419,48.58871,6.2052627,,,,,,,,72.53,,
NSIL.NS,NSIL,2026-09-01T05:04:54.809733,5700.0,2927.612928,108.02,29563.97,52.76801,0.19280225,,4.0,,,,,,55.61,,
NSLNISP.NS,NSLNISP,2026-09-01T05:04:55.966153,46.29,13565.7742336,0.28,45.041,165.32143,1.0277303,,,,,,,,60.79,,
NTPC.NS,NTPC,2026-09-01T05:04:57.104937,325.7,315820.4481536,32.71,209.444,9.9572,1.5550697,,8.0,,,,,,69.74,,
NTPCGREEN.NS,NTPCGREEN,2026-09-01T05:04:58.355040,89.54,75449.3554688,0.62,22.136,144.41936,4.044995,,,,,,,,89.01,,
NUCLEUS.NS,NUCLEUS,2026-09-01T05:04:59.487660,740.85,1950.3101952,40.02,344.595,18.511993,2.149915,,19.0,,,,,,60.62,,
NURECA.NS,NURECA,2026-09-01T05:05:00.655566,326.1,326.050688,4.5,189.438,72.46667,1.7214075,,,,,,,,,,
NUVAMA.NS,NUVAMA,2026-09-01T05:05:01.511163,1763.5,32486.8866048,58.3,226.449,30.248714,7.7876253,,,,,,,,55.81,,
NUVOCO.NS,NUVOCO,2026-09-01T05:05:02.842977,312.65,11166.4873472,10.82,286.392,28.895563,1.0916855,,,,,,,,71.42,,
NYKAA.NS,NYKAA,2026-09-01T05:05:04.017585,340.05,97427.3773568,0.91,5.022,373.6813,67.71207,,,,,,,,52.43,,
OAL.NS,OAL,2026-09-01T05:05:05.240102,453.95,1527.7041664,1.56,197.462,290.99362,2.2989233,,,,,,,,57.66,,
OBCL.NS,OBCL,2026-09-01T05:05:06.451079,57.97,122.2169344,,39.84,,1.4550703,,,,,,,,63.26,,
OBEROIRLTY.NS,OBEROIRLTY,2026-09-01T05:05:07.592693,1869.1,67960.8909824,72.37,492.891,25.827,3.7921164,,10.0,,,,,,72.5,,
OCCLLTD.NS,OCCLLTD,2026-09-01T05:05:08.766147,164.0,819.1875584,14.99,,10.940627,,,,,,,,,51.76,,
ODIGMA.NS,ODIGMA,2026-09-01T05:05:09.876919,23.11,72.2382784,,16.464,,1.4036686,,,,,,,,27.43,,
OFSS.NS,OFSS,2026-09-01T05:05:10.980899,12310.0,107199.332352,391.3,795.582,31.45924,15.47295,,30.0,,,,,,74.09,,
OIL.NS,OIL,2026-09-01T05:05:12.200690,489.35,79598.0529664,51.38,356.618,9.524134,1.3721966,,13.0,,,,,,66.6,,
OILCOUNTUB.NS,OILCOUNTUB,2026-09-01T05:05:13.380518,67.23,377.7285888,,37.973,,1.7704686,,,,,,,,49.22,,
OLAELEC.NS,OLAELEC,2026-09-01T05:05:14.549418,41.02,18125.4291456,,7.597,,5.3995,,,,,,,,36.78,,
OLECTRA.NS,OLECTRA,2026-09-01T05:05:15.708777,1269.5,10420.1494528,21.58,149.465,58.827618,8.493628,,10.0,,,,,,50.85,,
OMAXAUTO.NS,OMAXAUTO,2026-09-01T05:05:16.877299,184.75,396.126208,18.95,162.148,9.74934,1.1393912,,,,,,,,56.24,,
OMAXE.NS,OMAXE,2026-09-01T05:05:18.004115,127.0,2332.4094464,,,,,,8.0,,,,,,74.99,,
OMFREIGHT.NS,OMFREIGHT,2026-09-01T05:05:19.180125,88.69,298.6674944,5.98,61.629,14.831104,1.4390953,,,,,,,,74.85,,
OMINFRAL.NS,OMINFRAL,2026-09-01T05:05:20.298228,82.83,797.68448,3.49,79.081,23.733524,1.0474072,,8.0,,,,,,70.74,,
OMNI.NS,OMNI,2026-09-01T05:05:21.467069,541.5,6696.5147648,8.43,61.466,64.23487,8.809749,,,,,,,,74.19,,
OMPOWER.NS,OMPOWER,2026-09-01T05:05:22.650469,171.97,,6.45,53.123,26.662016,3.237204,,,,,,,,69.05,,
ONELIFECAP.NS,ONELIFECAP,2026-09-01T05:05:23.796837,31.51,117.7213568,2.87,20.505,10.9790945,1.5366985,,2.19,,,,,,74.55,,
ONEPOINT.NS,ONEPOINT,2026-09-01T05:05:24.947655,54.58,1432.7095296,1.69,16.875,32.295856,3.2343705,,,,,,,,59.61,,
ONESOURCE.NS,ONESOURCE,2026-09-01T05:05:26.166071,1516.1,17385.5555584,,507.4,,2.987978,,,,,,,,34.25,,
ONGC.NS,ONGC,2026-09-01T05:05:27.321920,234.24,294680.4744192,34.61,295.5,6.7679863,0.7926904,,13.0,,,,,,68.07,,
ONIDA.NS,ONIDA,2026-09-01T05:05:28.539567,35.79,1322.5401344,,6.426,,5.569561,,,,,,,,57.71,,
ONMOBILE.NS,ONMOBILE,2026-09-01T05:05:29.718138,49.5,526.290688,,58.741,,0.84268224,,-1.0,,,,,,48.8,,
ONWARDTEC.NS,ONWARDTEC,2026-09-01T05:05:30.955113,287.95,631.7540352,18.93,111.413,15.211306,2.584528,,14.0,,,,,,65.13,,
OPTIEMUS.NS,OPTIEMUS,2026-09-01T05:05:32.123963,584.5,5270.228992,8.06,87.569,72.51861,6.6747365,,14.0,,,,,,74.93,,
ORBTEXP.NS,ORBTEXP,2026-09-01T05:05:33.288112,236.0,604.6397952,15.91,114.32,14.833438,2.0643806,,32.0,,,,,,61.73,,
ORCHASP.NS,ORCHASP,2026-09-01T05:05:34.485958,1.44,49.8852576,0.02,3.266,72.00001,0.44090632,,-13.79,,,,,,14.66,,
ORCHPHARMA.NS,ORCHPHARMA,2026-09-01T05:05:35.683694,971.95,4929.6433152,5.63,253.981,172.63765,3.8268611,,1.0,,,,,,26.68,,
ORICONENT.NS,ORICONENT,2026-09-01T05:05:36.900081,55.01,869.1012608,1.48,74.297,37.16892,0.74040675,,8.0,,,,,,66.22,,
ORIENTALTL.NS,ORIENTALTL,2026-09-01T05:05:38.115417,5.04,37.0476608,0.42,21.924,12.0,0.22988506,,,,,,,,35.83,,
ORIENTBELL.NS,ORIENTBELL,2026-09-01T05:05:39.216354,408.65,601.1436032,14.3,223.53,28.576921,1.8281662,,12.0,,,,,,72.28,,
ORIENTCEM.NS,ORIENTCEM,2026-09-01T05:05:40.457695,129.74,2665.6364544,10.2,104.443,12.719608,1.2422087,,,,,,,,37.5,,
ORIENTCER.NS,ORIENTCER,2026-09-01T05:05:41.620584,45.35,542.5637376,2.39,25.08,18.974894,1.8082137,,,,,,,,63.35,,
ORIENTELEC.NS,ORIENTELEC,2026-09-01T05:05:42.799264,178.56,3810.2941696,5.14,35.624,34.7393,5.012351,,,,,,,,38.65,,
ORIENTHOT.NS,ORIENTHOT,2026-09-01T05:05:44.556256,139.08,2483.9575552,3.73,42.669,37.286865,3.2595093,,4.0,,,,,,62.11,,
ORIENTLTD.NS,ORIENTLTD,2026-09-01T05:05:45.711919,82.01,82.0100032,,64.866,,1.2642988,,,,,,,,75.0,,
ORIENTPPR.NS,ORIENTPPR,2026-09-01T05:05:46.911081,16.65,353.2888576,,69.194,,0.2406278,,,,,,,,38.65,,
ORIENTTECH.NS,ORIENTTECH,2026-09-01T05:05:48.040109,238.12,1090.730496,,73.5,,3.2397277,,,,,,,,73.23,,
ORISSAMINE.NS,ORISSAMINE,2026-09-01T05:05:49.191630,4362.8,2617.679872,,,,,,,,,,,,50.01,,
ORKLAINDIA.NS,ORKLAINDIA,2026-09-01T05:05:50.295245,600.1,8220.7236096,21.49,202.236,27.924616,2.9673252,,,,,,,,75.0,,
ORTINGLOBE.NS,ORTINGLOBE,2026-09-01T05:05:51.483957,16.06,13.0590152,,1.33,,12.075187,,,,,,,,35.64,,
OSIAHYPER.NS,OSIAHYPER,2026-09-01T05:05:52.632255,2.42,39.8268864,1.37,24.544,1.7664235,0.098598436,,,,,,,,62.99,,
OSWALAGRO.NS,OSWALAGRO,2026-09-01T05:05:53.784016,37.33,502.2637568,,66.863,,0.5583058,,3.0,,,,,,41.74,,
OSWALGREEN.NS,OSWALGREEN,2026-09-01T05:05:54.941459,20.25,520.0385536,,92.91,,0.21795285,,,,,,,,64.33,,
OSWALPUMPS.NS,OSWALPUMPS,2026-09-01T05:05:56.063907,291.25,3320.3924992,31.04,155.498,9.383054,1.8730145,,,,,,,,75.67,,
OSWALSEEDS.NS,OSWALSEEDS,2026-09-01T05:05:57.286254,11.75,107.477248,0.79,5.564,14.873417,2.11179,,,,,,,,69.98,,
PACEDIGITK.NS,PACEDIGITK,2026-09-01T05:05:58.420140,171.78,3707.8941696,14.11,112.188,12.174345,1.5311798,,,,,,,,69.52,,
PAGEIND.NS,PAGEIND,2026-09-01T05:05:59.614608,35715.0,39836.0608768,676.52,1347.154,52.79223,26.511444,,,,,,,,49.01,,
PAISALO.NS,PAISALO,2026-09-01T05:06:00.757259,66.64,6091.8898688,2.77,19.859,24.057762,3.3556576,8.0,,,,,,,44.5,,
PAKKA.NS,PAKKA,2026-09-01T05:06:01.928318,76.45,364.4226048,1.45,100.396,52.724133,0.76148444,,,,,,,,,,
PALASHSECU.NS,PALASHSECU,2026-09-01T05:06:02.764666,91.89,91.9185024,16.17,483.615,5.682746,0.19000651,,,,,,,,61.64,,
PALREDTEC.NS,PALREDTEC,2026-09-01T05:06:03.893928,53.0,64.8326016,,35.022,,1.5133345,,,,,,,,44.77,,
PANACEABIO.NS,PANACEABIO,2026-09-01T05:06:05.099700,389.5,2385.7164288,,128.437,,3.0326152,,0.0,,,,,,74.6,,
PANACHE.NS,PANACHE,2026-09-01T05:06:06.412124,519.4,790.9423616,10.44,71.715,49.75096,7.242558,,,,,,,,70.0,,
PANAMAPET.NS,PANAMAPET,2026-09-01T05:06:07.551440,485.85,2939.0815232,79.13,242.783,6.139897,2.0011697,,11.0,,,,,,71.13,,
PANSARI.NS,PANSARI,2026-09-01T05:06:08.711586,303.0,528.6380544,11.4,88.364,26.578949,3.4289982,,,,,,,,73.45,,
PAR.NS,PAR,2026-09-01T05:06:09.847872,133.51,164.2791936,10.65,90.522,12.53615,1.47489,,,,,,,,73.12,,
PARACABLES.NS,PARACABLES,2026-09-01T05:06:10.966830,64.18,2100.222976,1.99,25.494,32.251255,2.517455,,-20.0,,,,,,51.58,,
PARADEEP.NS,PARADEEP,2026-09-01T05:06:12.130445,160.89,16708.7521792,10.32,65.386,15.5901165,2.4606185,,,,,,,,56.1,,
PARAGMILK.NS,PARAGMILK,2026-09-01T05:06:13.351070,252.9,3199.4007552,10.1,100.716,25.039602,2.511021,,13.0,,,,,,47.48,,
PARAS.NS,PARAS,2026-09-01T05:06:14.519777,1410.2,11364.4249088,11.66,90.1,120.94339,15.651498,,,,,,,,58.94,,
PARASPETRO.NS,PARASPETRO,2026-09-01T05:06:15.668821,2.22,74.1970624,,0.517,,4.294004,,,,,,,,39.3,,
PARKHOSPS.NS,PARKHOSPS,2026-09-01T05:06:16.769731,288.0,12439.609344,6.62,50.789,43.50453,5.670519,,,,,,,,82.89,,
PARKHOTELS.NS,PARKHOTELS,2026-09-01T05:06:17.900043,112.52,2400.886784,2.99,63.274,37.632107,1.7782975,,,,,,,,68.14,,
PARSVNATH.NS,PARSVNATH,2026-09-01T05:06:19.049311,1.49,64.8419968,,,,,,4.0,,,,,,71.12,,
PASHUPATI.NS,PASHUPATI,2026-09-01T05:06:20.207000,83.5,1317.9639808,,10.818,,7.7186174,,,,,,,,64.91,,
PASUPTAC.NS,PASUPTAC,2026-09-01T05:06:21.388713,62.0,552.6253568,10.71,48.877,5.7889824,1.2684903,,,,,,,,65.87,,
PATANJALI.NS,PATANJALI,2026-09-01T05:06:22.501050,346.9,37738.545152,18.08,120.47,19.186947,2.879555,,12.0,,,,,,57.28,,
PATELENG.NS,PATELENG,2026-09-01T05:06:23.686876,28.11,2684.6390272,2.93,42.746,9.593857,0.6576054,,8.0,,,,,,24.77,,
PATELRMART.NS,PATELRMART,2026-09-01T05:06:24.868825,228.5,763.202048,13.8,108.948,16.55797,2.0973308,,,,,,,,70.0,,
PATINTLOG.NS,PATINTLOG,2026-09-01T05:06:25.964029,13.2,77.597184,1.5,17.799,8.8,0.7416147,,,,,,,,,,
PAUSHAKLTD.NS,PAUSHAKLTD,2026-09-01T05:06:26.799509,797.2,1965.6491008,17.17,199.182,46.42982,4.0023694,,,,,,,,66.91,,
PAVNAIND.NS,PAVNAIND,2026-09-01T05:06:27.906407,18.0,251.1539968,1.89,14.246,9.523809,1.2635125,,,,,,,,70.45,,
PAYTM.NS,PAYTM,2026-09-01T05:06:29.035717,1667.5,106908.9488896,10.13,249.971,164.61006,6.670774,,,,,,,,,,
PCBL.NS,PCBL,2026-09-01T05:06:30.200947,321.3,12641.9525632,6.59,101.526,48.755688,3.1647065,,6.0,,,,,,53.56,,
PCJEWELLER.NS,PCJEWELLER,2026-09-01T05:06:31.431391,10.94,10656.7458816,0.85,10.693,12.870587,1.0230992,,28.0,,,,,,68.48,,
PDMJEPAPER.NS,PDMJEPAPER,2026-09-01T05:06:32.611092,93.19,884.8391168,9.59,70.508,9.717414,1.321694,,,,,,,,66.89,,
PDSL.NS,PDSL,2026-09-01T05:06:33.727131,366.4,5174.9384192,8.28,124.884,44.25121,2.9339225,,6.0,,,,,,66.65,,
PEARLPOLY.NS,PEARLPOLY,2026-09-01T05:06:34.908426,15.1,25.4207472,,17.186,,0.8786221,,,,,,,,53.86,,
PENIND.NS,PENIND,2026-09-01T05:06:36.026778,166.4,2254.6571264,10.53,86.159,15.802469,1.931313,,17.0,,,,,,36.36,,
PENINLAND.NS,PENINLAND,2026-09-01T05:06:37.206574,15.66,519.4864128,,2.148,,7.2905025,,3.0,,,,,,55.37,,
PERSISTENT.NS,PERSISTENT,2026-09-01T05:06:38.452197,5711.0,89223.5481088,122.2,538.141,46.734863,10.61246,,29.0,,,,,,35.02,,
PETRONET.NS,PETRONET,2026-09-01T05:06:39.637757,293.85,44077.5049216,28.06,148.594,10.472203,1.9775362,,,,,,,,50.0,,
PFC.NS,PFC,2026-09-01T05:06:40.801865,345.2,113919.5117568,78.92,433.112,4.37405,0.7970225,20.0,,,,,,,66.35,,
PFIZER.NS,PFIZER,2026-09-01T05:06:41.989582,4660.4,21320.2731008,160.87,918.712,28.969976,5.072754,,,,,,,,63.92,,
